spay_neuter,zip_code,year,month,day,day_of_week,bronx,brooklyn,manhattan,queens,staten_island,pit_bull,other,shih_tzu,chihuahua,german_shepherd,labrador_retriever,bull_dog,yorkshire_terrier,maltese,standard_poodle,husky
False,11355,2020,3,13,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,11428,2020,3,13,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11101,2020,3,13,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,3,14,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11692,2020,3,15,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11378,2020,3,10,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11374,2020,3,10,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11375,2020,3,16,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11368,2020,3,16,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11373,2020,3,14,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,3,17,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11357,2020,3,21,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11368,2020,3,24,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11434,2020,3,26,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,11373,2020,3,27,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11354,2020,3,29,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
False,11106,2020,3,28,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11379,2020,3,28,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11377,2020,3,30,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11377,2020,3,31,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11414,2020,4,1,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
False,11429,2020,4,4,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11375,2020,4,5,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11385,2020,4,3,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11374,2020,4,7,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,4,8,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,4,11,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11103,2020,4,11,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11379,2020,4,1,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2020,4,15,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11417,2020,4,15,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11368,2020,4,16,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11368,2020,4,10,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11368,2020,4,20,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11373,2020,4,21,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
False,11373,2020,4,22,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
True,11379,2020,4,21,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11363,2020,4,22,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,11432,2020,4,22,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
False,11377,2020,4,27,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,4,27,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11377,2020,4,28,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11413,2020,4,19,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11354,2020,4,27,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11355,2020,4,30,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11364,2020,5,1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11422,2020,4,29,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
False,11368,2020,5,2,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11378,2020,4,28,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11436,2020,5,3,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11378,2020,5,2,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,5,4,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11355,2020,5,2,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
False,11421,2020,5,1,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11365,2020,5,2,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,5,5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11379,2020,5,6,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11419,2020,5,6,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11369,2020,5,10,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11421,2020,5,10,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
False,11418,2020,5,9,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,3,20,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
False,11368,2020,5,9,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
True,11435,2020,5,10,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11435,2020,5,10,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11420,2020,5,10,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11385,2020,5,12,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,5,14,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
True,11365,2020,5,14,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,5,13,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,5,15,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11354,2020,5,16,5,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
False,11368,2020,5,16,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
False,11368,2020,5,16,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11433,2020,5,20,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11374,2020,5,20,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11368,2020,5,18,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,11368,2020,5,22,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11368,2020,5,21,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
False,11434,2020,5,22,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
True,11368,2020,5,24,6,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
False,11379,2020,5,22,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
