date_of_bite,year,month,day,day_of_week,borough,zip_code,latitude,longitude,spay_neuter,mixed/other,pit_bull,german_shepherd,shih_tzu,chihuahua,yorkshire_terrier,bull_dog,labrador_retriever,maltese,husky,standard_poodle,cluster
2018-05-19,2018,5,19,5,brooklyn,11218,40.64312,-73.976446,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-19,2018,5,19,5,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-20,2018,5,20,6,brooklyn,11221,40.691426,-73.927626,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-18,2018,5,18,4,brooklyn,11221,40.691426,-73.927626,False,False,False,False,False,False,False,False,False,False,True,False,0
2018-05-22,2018,5,22,1,brooklyn,11213,40.671155,-73.936266,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-22,2018,5,22,1,brooklyn,11226,40.646409,-73.956663,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-20,2018,5,20,6,brooklyn,11212,40.662905,-73.913071,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-23,2018,5,23,2,brooklyn,11224,40.577372,-73.988706,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-23,2018,5,23,2,brooklyn,11208,40.674847,-73.87248,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-24,2018,5,24,3,brooklyn,11217,40.681671,-73.978529,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-24,2018,5,24,3,brooklyn,11217,40.681671,-73.978529,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-28,2018,5,28,0,brooklyn,11216,40.680844,-73.949222,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-20,2018,5,20,6,brooklyn,11220,40.641026,-74.016688,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-26,2018,5,26,5,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-26,2018,5,26,5,brooklyn,11221,40.691426,-73.927626,False,False,False,False,True,False,False,False,False,False,False,False,0
2018-05-26,2018,5,26,5,brooklyn,11213,40.671155,-73.936266,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-24,2018,5,24,3,brooklyn,11216,40.680844,-73.949222,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-24,2018,5,24,3,brooklyn,11212,40.662905,-73.913071,True,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-01,2018,6,1,4,brooklyn,11223,40.597091,-73.973469,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-02,2018,6,2,5,brooklyn,11221,40.691426,-73.927626,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-02,2018,6,2,5,brooklyn,11233,40.678301,-73.919932,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-05,2018,6,5,1,brooklyn,11209,40.621803,-74.03015,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-01,2018,6,1,4,brooklyn,11217,40.681671,-73.978529,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-02,2018,6,2,5,brooklyn,11236,40.639413,-73.900664,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-04,2018,6,4,0,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-04,2018,6,4,0,brooklyn,11222,40.72779,-73.947605,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-01,2018,6,1,4,brooklyn,11230,40.622089,-73.96519,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-25,2018,5,25,4,brooklyn,11223,40.597091,-73.973469,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-26,2018,5,26,5,brooklyn,11220,40.641026,-74.016688,True,False,False,False,False,False,False,True,False,False,False,False,0
2018-05-25,2018,5,25,4,brooklyn,11222,40.72779,-73.947605,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-30,2018,5,30,2,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-08,2018,6,8,4,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-31,2018,5,31,3,brooklyn,11207,40.670157,-73.893835,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-26,2018,5,26,5,brooklyn,11204,40.618815,-73.984942,False,False,False,False,True,False,False,False,False,False,False,False,0
2018-05-21,2018,5,21,0,brooklyn,11220,40.641026,-74.016688,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-30,2018,5,30,2,brooklyn,11238,40.671331,-73.965937,False,False,False,False,True,False,False,False,False,False,False,False,0
2018-06-06,2018,6,6,2,brooklyn,11234,40.607723,-73.910649,False,False,False,False,False,False,True,False,False,False,False,False,0
2018-06-12,2018,6,12,1,brooklyn,11231,40.677916,-74.005154,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-01,2018,6,1,4,brooklyn,11217,40.681671,-73.978529,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-10,2018,6,10,6,brooklyn,11201,40.6937,-73.989859,False,False,False,False,False,False,True,False,False,False,False,False,0
2018-06-02,2018,6,2,5,brooklyn,11225,40.663119,-73.953867,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-14,2018,6,14,3,brooklyn,11205,40.696891,-73.968074,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-07,2018,6,7,3,brooklyn,11207,40.670157,-73.893835,False,False,False,False,False,False,False,False,False,False,False,True,0
2018-05-31,2018,5,31,3,brooklyn,11201,40.6937,-73.989859,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-09,2018,6,9,5,brooklyn,11205,40.696891,-73.968074,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-05-23,2018,5,23,2,brooklyn,11234,40.607723,-73.910649,False,False,False,True,False,False,False,False,False,False,False,False,0
2018-05-30,2018,5,30,2,brooklyn,11203,40.649569,-73.934327,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-14,2018,6,14,3,brooklyn,11205,40.696891,-73.968074,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-14,2018,6,14,3,brooklyn,11205,40.696891,-73.968074,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-09,2018,6,9,5,brooklyn,11238,40.671331,-73.965937,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-14,2018,6,14,3,brooklyn,11205,40.696891,-73.968074,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-10,2018,6,10,6,brooklyn,11234,40.607723,-73.910649,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-02,2018,6,2,5,brooklyn,11224,40.577372,-73.988706,False,False,False,False,False,False,False,False,False,True,False,False,0
2018-06-16,2018,6,16,5,brooklyn,11236,40.639413,-73.900664,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-04,2018,6,4,0,brooklyn,11224,40.577372,-73.988706,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-12,2018,6,12,1,brooklyn,11220,40.641026,-74.016688,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-10,2018,6,10,6,brooklyn,11206,40.70187,-73.942552,False,False,False,False,False,False,False,False,False,True,False,False,0
2018-06-19,2018,6,19,1,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-11,2018,6,11,0,brooklyn,11218,40.64312,-73.976446,False,False,False,False,True,False,False,False,False,False,False,False,0
2018-06-06,2018,6,6,2,brooklyn,11216,40.680844,-73.949222,False,False,False,False,True,False,False,False,False,False,False,False,0
2018-05-28,2018,5,28,0,brooklyn,11215,40.662688,-73.98674,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-13,2018,6,13,2,brooklyn,11203,40.649569,-73.934327,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-11,2018,6,11,0,brooklyn,11238,40.671331,-73.965937,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-20,2018,6,20,2,brooklyn,11212,40.662905,-73.913071,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-18,2018,6,18,0,brooklyn,11249,40.704501,-73.966002,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-17,2018,6,17,6,brooklyn,11236,40.639413,-73.900664,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-13,2018,6,13,2,brooklyn,11231,40.677916,-74.005154,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-18,2018,6,18,0,brooklyn,11221,40.691426,-73.927626,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-19,2018,6,19,1,brooklyn,11226,40.646409,-73.956663,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-24,2018,6,24,6,brooklyn,11212,40.662905,-73.913071,True,False,False,False,False,False,False,False,False,True,False,False,0
2018-06-18,2018,6,18,0,brooklyn,11215,40.662688,-73.98674,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-28,2018,5,28,0,brooklyn,11238,40.671331,-73.965937,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-24,2018,6,24,6,brooklyn,11210,40.62806,-73.946309,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-23,2018,6,23,5,brooklyn,11212,40.662905,-73.913071,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-21,2018,6,21,3,brooklyn,11236,40.639413,-73.900664,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-21,2018,6,21,3,brooklyn,11233,40.678301,-73.919932,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-21,2018,6,21,3,brooklyn,11223,40.597091,-73.973469,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-24,2018,6,24,6,brooklyn,11219,40.63262,-73.99677,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-27,2018,6,27,2,brooklyn,11219,40.63262,-73.99677,False,False,False,False,False,True,False,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11219,40.63262,-73.99677,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11205,40.696891,-73.968074,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-25,2018,6,25,0,brooklyn,11229,40.601293,-73.944493,False,False,False,False,False,False,False,False,False,False,True,False,0
2018-06-16,2018,6,16,5,brooklyn,11224,40.577372,-73.988706,False,False,False,True,False,False,False,False,False,False,False,False,0
2018-06-30,2018,6,30,5,brooklyn,11220,40.641026,-74.016688,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11209,40.621803,-74.03015,True,False,False,False,False,False,False,False,True,False,False,False,0
2018-06-27,2018,6,27,2,brooklyn,11204,40.618815,-73.984942,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-21,2018,6,21,3,brooklyn,11223,40.597091,-73.973469,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11220,40.641026,-74.016688,False,False,False,True,False,False,False,False,False,False,False,False,0
2018-06-23,2018,6,23,5,brooklyn,11237,40.70416,-73.921139,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-23,2018,6,23,5,brooklyn,11201,40.6937,-73.989859,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-21,2018,6,21,3,brooklyn,11226,40.646409,-73.956663,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-23,2018,6,23,5,brooklyn,11235,40.58422,-73.943167,False,False,False,False,False,False,True,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11215,40.662688,-73.98674,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-16,2018,6,16,5,brooklyn,11224,40.577372,-73.988706,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11236,40.639413,-73.900664,False,False,False,False,False,False,True,False,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11233,40.678301,-73.919932,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11216,40.680844,-73.949222,False,False,False,True,False,False,False,False,False,False,False,False,0
2018-07-03,2018,7,3,1,brooklyn,11209,40.621803,-74.03015,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-05,2018,7,5,3,brooklyn,11234,40.607723,-73.910649,True,False,False,False,False,False,False,True,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11236,40.639413,-73.900664,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-06,2018,7,6,4,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-06,2018,7,6,4,brooklyn,11203,40.649569,-73.934327,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-22,2018,6,22,4,brooklyn,11233,40.678301,-73.919932,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-26,2018,6,26,1,brooklyn,11234,40.607723,-73.910649,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-24,2018,6,24,6,brooklyn,11230,40.622089,-73.96519,False,False,False,False,False,False,False,False,False,False,False,True,0
2018-06-21,2018,6,21,3,brooklyn,11229,40.601293,-73.944493,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-25,2018,6,25,0,brooklyn,11207,40.670157,-73.893835,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-27,2018,6,27,2,brooklyn,11237,40.70416,-73.921139,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-25,2018,6,25,0,brooklyn,11223,40.597091,-73.973469,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-27,2018,6,27,2,brooklyn,11219,40.63262,-73.99677,False,False,False,False,False,False,False,False,True,False,False,False,0
2018-06-29,2018,6,29,4,brooklyn,11236,40.639413,-73.900664,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-09,2018,7,9,0,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-28,2018,6,28,3,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11223,40.597091,-73.973469,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-05,2018,7,5,3,brooklyn,11217,40.681671,-73.978529,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-03,2018,7,3,1,brooklyn,11216,40.680844,-73.949222,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-28,2018,6,28,3,brooklyn,11234,40.607723,-73.910649,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-03,2018,7,3,1,brooklyn,11210,40.62806,-73.946309,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-05-21,2018,5,21,0,brooklyn,11207,40.670157,-73.893835,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-06-30,2018,6,30,5,brooklyn,11220,40.641026,-74.016688,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-07,2018,7,7,5,brooklyn,11215,40.662688,-73.98674,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-06-11,2018,6,11,0,brooklyn,11230,40.622089,-73.96519,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-07,2018,7,7,5,brooklyn,11203,40.649569,-73.934327,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-07-05,2018,7,5,3,brooklyn,11203,40.649569,-73.934327,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-07-09,2018,7,9,0,brooklyn,11214,40.59969,-73.996372,False,False,True,False,False,False,False,False,False,False,False,False,0
2018-07-14,2018,7,14,5,brooklyn,11225,40.663119,-73.953867,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-10,2018,7,10,1,brooklyn,11249,40.704501,-73.966002,True,False,False,False,False,False,False,True,False,False,False,False,0
2018-07-12,2018,7,12,3,brooklyn,11234,40.607723,-73.910649,True,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-14,2018,7,14,5,brooklyn,11214,40.59969,-73.996372,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-10,2018,7,10,1,brooklyn,11223,40.597091,-73.973469,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-17,2018,7,17,1,brooklyn,11223,40.597091,-73.973469,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-01,2018,7,1,6,brooklyn,11220,40.641026,-74.016688,False,True,False,False,False,False,False,False,False,False,False,False,0
2018-07-04,2018,7,4,2,brooklyn,11209,40.621803,-74.03015,False,False,False,True,False,False,False,False,False,False,False,False,0
2018-07-17,2018,7,17,1,brooklyn,11209,40.621803,-74.03015,True,True,False,False,False,False,False,False,False,False,False,False,0
